,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugx-tRVzgmcOaK0Wuit4AaABAg,Live Fast,"MaltLiquor45 😂😂 well that‘s a nice joke ! Depp who is more than double her weight had no chance
against her, lmfao  how brainwashed can you get ? Of course he beat her, like he had beaten Kate Moss
before. That‘s why she never vouched for him. Wake up man, Depp‘s a brutal wifebeater.",2017-12-04T12:13:45Z,1
1,UgiSDlGuWeb93XgCoAEC,Diana Góngora,Joao Victor She was arrested for domestic violence in 2009,2017-08-04T17:47:40Z,1
2,UgiXKRIFWT7HDngCoAEC,Nana Komatsu,"This has aged so well, everyone saying johnny was the abuser🤭YOU WERE WRONG! So in the future learn to shut your petty mouths before being responsible of ruining people's lives with your gossip and false accusations",2020-11-01T09:27:26Z,0
3,UgiXKRIFWT7HDngCoAEC,Dragica Jelic,Of course! Woman will always be blamed for divorce...,2018-06-18T11:29:46Z,0
4,UgiXKRIFWT7HDngCoAEC,Troy Johnson,"Drake Destroyer there isn't any definitive proof one way or the other. My opinion? It was a bit more 50/50 than she let on. I don't doubt Johnny hit her but also don't doubt that she is perpetually 1 tequila shots away from being an angry Carrie Underwood song.  She definitely gives off that ""crazy/hot"" vibe.",2017-12-28T00:53:47Z,0
5,UgiXKRIFWT7HDngCoAEC,Live Fast,"dede king your lies can‘t be counted, mate. The drug dealer story was a fake joke on Facebook.
Of course he beat her, not the slightest doubt about it.",2017-12-04T12:10:46Z,0
6,UgiXKRIFWT7HDngCoAEC,Live Fast,"stelianna A. You‘re exactly right, no doubt about it !",2017-12-04T12:09:15Z,0
7,UgjsUnNE5Ja0pXgCoAEC,Christian Jade,geez don't fight they both look great and powerful,2017-11-07T14:29:52Z,1
8,UgjsUnNE5Ja0pXgCoAEC,Nini the Camper,Emmanuel Rivera who im confused,2017-04-13T02:45:52Z,0
9,UgjsUnNE5Ja0pXgCoAEC,Nini the Camper,Emmanuel Rivera she wasnt announced tho,2017-04-13T02:38:28Z,0
10,UgjsUnNE5Ja0pXgCoAEC,Emmanuel Rivera,"Nini the Camper no, she is barry allen's ( the flash ) girlfriend.",2017-04-13T02:34:37Z,1
11,UgjsUnNE5Ja0pXgCoAEC,Nini the Camper,Jose Antonio Lat iris west who is she wonder womans mom?,2017-04-13T00:32:03Z,0
12,UghqzHa42zA5L3gCoAEC,Nini the Camper,MEET MEE wow cant wait justice league wonder woman and mera are going to steal the show,2017-04-01T20:28:11Z,0
