,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugxw42X7IlFDn8C-TB54AaABAg,Samara,@lol no he has said he’s straight. Besides him only being with women how ever he has a real cool friendship with jimmy that’s why,2021-01-11T05:03:40Z,1
1,Ugxw42X7IlFDn8C-TB54AaABAg,lol no,Who knows,2021-01-09T18:31:50Z,0
2,UgxRyHW5UErdEOOYCxF4AaABAg,vruh josh,@Zeeny wow u must feel  SOOO smart huh,2020-12-14T17:43:00Z,1
3,UgxRyHW5UErdEOOYCxF4AaABAg,Zeeny,We’re* didn’t*,2020-12-13T11:20:01Z,0
4,Ugz5EiJXVJguJgUmBQB4AaABAg,Melanie Robles,"@Ankit Gudi hola soy Dora.. can you find where I asked for you to correct me when it was a mistake, oh that’s right you don’t make any ✨mistakes✨ do ya :)",2021-04-05T22:33:29Z,0
5,Ugz5EiJXVJguJgUmBQB4AaABAg,Ankit Gudi,Respect bro,2021-03-07T11:45:56Z,0
6,Ugz5EiJXVJguJgUmBQB4AaABAg,Ankit Gudi,Its depp not depo,2021-03-07T11:45:47Z,0
7,Ugz5EiJXVJguJgUmBQB4AaABAg,Melanie Robles,I’m just surprised I’m not a homophobe,2020-12-11T04:17:50Z,0
8,Ugy9-e43F6Fh9XirZpB4AaABAg,Memento Mori,@cailin ward yeah no ur right about that,2021-10-21T06:38:12Z,0
9,Ugy9-e43F6Fh9XirZpB4AaABAg,Rob,"It's guy love, don't compromise,
The feeling of some other guy.
Holding up your heart into the sky.
I'll be there to care through all the lows.
I'll be there to share the highs.
It's guy love, between two guys.",2021-10-21T03:40:31Z,0
10,Ugy9-e43F6Fh9XirZpB4AaABAg,cailin ward,@Memento Mori it’s not that either matters but people shouldn’t be lying about it either,2021-10-20T23:44:01Z,0
11,Ugy9-e43F6Fh9XirZpB4AaABAg,French Strxwberry,It's a joke,2021-06-03T19:59:22Z,2
12,Ugy9-e43F6Fh9XirZpB4AaABAg,Angel Wolf Leyla,okay and? doesnt matter,2021-04-09T14:55:17Z,0
13,Ugyt7NWd8k9vaxZLU114AaABAg,Kayla Gendron,It’s wasn’t a prank it was a skit everyone knew abt it,2020-12-09T01:07:17Z,0
14,Ugy8SqzD6pPQbeWCSIB4AaABAg,Emmeline Thibaut,I would die,2020-08-23T22:23:20Z,0
15,Ugy8SqzD6pPQbeWCSIB4AaABAg,Rosé Pasta,@Lara Agron Wahahah you got me im rofl,2020-07-11T02:21:48Z,0
16,Ugy8SqzD6pPQbeWCSIB4AaABAg,Lara Agron,😂😂,2020-07-10T20:50:12Z,1
17,Ugy8SqzD6pPQbeWCSIB4AaABAg,Lara Agron,It’s LeviOsa not LeviosA,2020-07-10T20:50:04Z,9
18,UgxAY7vyxYqguHWvxwZ4AaABAg,cailin ward,you realize she wasn’t actually angry right,2021-10-20T23:43:34Z,1
19,UgxAY7vyxYqguHWvxwZ4AaABAg,Demitrius Demarcus Bartholome James III Jr.,"it wasnt real, chris pratt didnt rly take fake pics of him and jennifer lawrence he was told to do it and jennifer lawrence was told to be in the pics and get angry and do that to pratt. Infact pratt was thre with them justnot in the skit.",2020-12-03T19:08:38Z,13
20,UgxAY7vyxYqguHWvxwZ4AaABAg,Isa Rose Dooley,Lmao it was a skit staged by Jimmy,2020-10-27T14:19:29Z,17
21,UgwLrhs9aW8bilVAgLx4AaABAg,LAZO HQ,i dare you to say it,2020-04-25T23:02:54Z,0
22,Ugxie1-9ef8B-HqPdP14AaABAg,Bloody FitNerd,I think you need to look up the definition of stalker,2020-05-06T08:55:55Z,3
23,Ugxie1-9ef8B-HqPdP14AaABAg,Dragon's dream,"that one was"" FAKE ""dude",2020-04-27T01:31:58Z,0
24,UgyQZE2wYzXfXgiBn7R4AaABAg,sn j,Me too..,2021-08-27T07:15:47Z,1
25,UgyQZE2wYzXfXgiBn7R4AaABAg,⚯͛ᴀᴀʀɴᴀ⚯͛,Same dude,2021-05-02T07:54:25Z,1
26,UgxkeRiAYmLf-xvmbeN4AaABAg,Ethan Ryan William,I've got a jar of dirt and guess what's inside it,2020-10-05T12:44:47Z,0
27,Ugw1GGLoGqxZexiLdoR4AaABAg,Lindsey Depp,I know wendy it drives his wife to be Rocky Roxy Depp mad too can't these stupid people spell or something they should go back to school,2020-02-25T15:52:34Z,1
28,UgxT4aNDF9Bq2MHDE0N4AaABAg,Lindsey Depp,It's my gorgeous husband Johnny being playful,2020-02-25T15:34:00Z,0
29,Ugz8L0U9ztNSIvCjdmZ4AaABAg,Bucktooth Bill,Paul blart except he is not a rookie.,2020-01-30T01:15:22Z,0
30,UgwekSqkW-2ZTr7EN3h4AaABAg,Ziggy valo lmao,I love it its so cringe xdd,2021-01-15T00:59:26Z,0
31,UgyCekyRXD2CYzPfTHZ4AaABAg,I Can't Make Names,@aj binam he’s married to a woman,2021-07-16T04:39:45Z,0
32,UgyCekyRXD2CYzPfTHZ4AaABAg,Didine Saigh,"I dont joke like that, we dont joke like that",2021-06-27T12:21:39Z,0
