,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgyEgqK8yXENQaJx2ah4AaABAg,Evelyn Harber,"@Mosstone I hope you are correct. As we, fans, viewers, are only able to obtain what we are being fed. I do sincerely hope that my faith in Johnny Depp has not and never been misguided. His history is that of a gentleman which make me wonder why A.H. believes she can tarnish J.D. but there again his usage of alcohol and possibly drugs can affect a persons brain/mind. Like his other fans, I have followed this man's/actors career since I first saw him in 21 Jump Street so many years ago and have never until now heard a bad word against him. So sad that movie moguls are taking a females word against an actor, a well-reputed actor and basically ""Black-balling"" him and yet believing her to be as pure as the driven snow! Yes, I am aware not all older actors are good, many a reputation has been destroyed by very bad behaviour, but this one is, I believe, worthy of his good reputation and she definitely is not worthy of even cleaning his boots as it were!",2020-05-13T05:29:52Z,0
1,UgyEgqK8yXENQaJx2ah4AaABAg,Mosstone,Doubt that...  Everything that's been coming out in the court proceedings have been pretty damning for her.,2020-05-13T05:14:50Z,0
2,Ugx-gi13Hb8C-DkzQ514AaABAg,Emily Davis,Your White Knight what proof is there,2020-05-13T09:35:25Z,0
3,UgyxYFerv3yRDGWQZ7p4AaABAg,Disneyfan82,He should sue for wrongful termination.,2020-05-13T00:09:56Z,0
4,Ugx3Squcf9ZsTPfprbB4AaABAg,Cherie Danielle,B list at best but yes because she's Hollywood known she may get a get out of jail free card. Hope not.,2020-05-13T07:05:15Z,0
5,Ugx3Squcf9ZsTPfprbB4AaABAg,Ms Kings,She wishes she was elite,2020-05-12T17:51:31Z,2
6,UgyTdLsoo7U6wurdb694AaABAg,Haz Nora,Yea...couldn't agree more. These an interview on aquaman 1. Her & Jason. 😆 she was trying hard to be funny... such as funny red carpet dress😅 for tht opening. But Jason is born with funny sense of humor.,2020-05-13T22:19:48Z,1
7,UgwIuV-PoCn85jlt5TN4AaABAg,Dr. Simple Beauty 300,Its more like everything she accused him of...she actually did herself. She accused him of bribing and paying people but she knows people in media that she probably pays and she has all those sjw’s on her side.,2020-05-13T04:31:16Z,0
8,UgwIuV-PoCn85jlt5TN4AaABAg,Kristen Barron,"Disneyfan82 They investigated him for 4 years psychopath. They found nothing. They tried to impeach him, and couldn’t. You are an absolute uneducated idiot if you think Trump is worth investigating even more after that witch hunt. Leave America, you clearly hate it.",2020-05-12T20:23:08Z,5
9,UgwIuV-PoCn85jlt5TN4AaABAg,Disneyfan82,"They should investigate Trump more than Obama. After all, he is a danger to  America and anyone dumb enough to believe in him.",2020-05-12T20:21:04Z,3
10,UgxBxXhYUjUxrA4j5ad4AaABAg,sailordarkjupiter,"exactly, who goes into aquaman wanting to see someone other than the man star of the movie, she could be cut out of the movie and you wouldn't miss a thing",2020-05-22T01:08:46Z,0
11,UgxBxXhYUjUxrA4j5ad4AaABAg,Jintawee Leejin,Amberheard gold-digger,2020-05-15T09:28:18Z,6
12,UgxBxXhYUjUxrA4j5ad4AaABAg,Cheese,It’s exactly what I thought! Thank you!,2020-05-14T14:47:23Z,2
13,Ugxs7L_eUhMpZmMdi1p4AaABAg,Asia Dread,I suppose she should’ve kept the millions she got from Depp instead of giving it to charity...? She giving away 50 million to her 2 million doesn’t make sense...,2020-05-14T04:28:30Z,0
14,UgzJJXSXf8O3GPtyGrR4AaABAg,AFK Bard,*agenda pushers,2020-05-12T14:16:16Z,0
