,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugw8No4nMFDvHMqra7l4AaABAg,Joseph Turner,"Yeah but this goes on in our world every day.If it was not Jhony Depp and some poor sap, society would probably take the side of the liar.",2021-08-07T14:58:50Z,0
1,Ugw8No4nMFDvHMqra7l4AaABAg,Ki11erKitty,"I've listened to the recording. I'm telling you was like an ""Abusers 101"" tutorial! It was ABSOLUTELY stereotypical abuser behavior that she had!! I am Terrified for that baby!",2021-07-25T17:15:17Z,3
2,UgwFYuwez_mb65PVkM54AaABAg,mindkist gaming,5 years from now musk will be must hated person in world,2021-07-11T19:36:36Z,1
3,UgytOLz2hZrFPqmp4iV4AaABAg,Linda Bidwell,"Unfortunately,  probably not.",2021-11-17T00:51:06Z,0
4,Ugy32sgXrYIgoYFLQcl4AaABAg,T G,"Also, not giving the 3.5 million she said over and over again that she donated to the sick children of Children's Hospital of LA.
 God help her child!",2021-07-10T02:51:12Z,4
5,UgzEGwE1iShyECnfqAV4AaABAg,Kay K,@제이라고함 lol should have been lock her up,2021-07-08T15:05:12Z,1
6,UgzEGwE1iShyECnfqAV4AaABAg,제이라고함,Careful one of those tags is gonna cause bacteria of the mouth,2021-07-02T07:59:13Z,4
7,UgyLR1mqp8QKB4YvKtx4AaABAg,MaryElaine-Blinstrub Chambers,She was in a shitty movie Sis made. They were showing shots from the movie.,2021-07-01T05:54:44Z,0
8,UgyBO4WjRZQ817i29sx4AaABAg,goodoldschool,She is half way there.,2021-07-01T23:51:09Z,5
9,UgxWpZ23Mqc148TbPf14AaABAg,Hoptoit,He wanted the frozen embryos destroyed and she refused. That alone should give him custody rights (if the baby is his) She is not fit to be a parent.,2021-07-11T09:56:07Z,1
10,UgzY2r3oqPx0ySXByl14AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:53:49Z,0
11,UgwwG8D-E74_j3MK9eh4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:53:59Z,0
12,Ugw2eXnNG0NrMVxW0cR4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:54:07Z,0
13,UgwWJbTfvAotApQlJTx4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:54:15Z,0
14,UgzFLaLK3krsSuw9POd4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:54:35Z,0
15,UgwFQSNY60AuYe_LM1J4AaABAg,Brenda Moulton,She did speak up.  She continued to insist and that’s why he was in FB at all.  But she’s not in charge of the movie.  All these people spoke up from the beginning.  They just are reporting it as new.  It’s click bait.,2021-06-27T01:22:17Z,0
16,Ugwipkz_Vf6hw4gasgJ4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:54:46Z,0
17,Ugz5x4QMRyIjH2pktg94AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:54:53Z,0
18,Ugy5HlFUWx-EoD4iq654AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:55:02Z,0
19,UgyH1R9dPt0xSiitKmp4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:55:10Z,0
20,UgzjUnbXEz4080vfUvV4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:55:20Z,0
21,UgxBZtuC9zoRN3EOavJ4AaABAg,Mercy et Grace Realtors,"@JOHNNY DEPP 
We love you Jonny Depp, a huge fan from Africa/Nigeria.✌️",2021-07-27T10:48:04Z,1
22,UgxBZtuC9zoRN3EOavJ4AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:55:28Z,2
23,Ugx60GFIsimY-zMVAo94AaABAg,JOHNNY DEPP,"💓Thanks for your utmost love and support which has brought me this far. It has been a hard time for me but your support has got me standing even in difficult times. I can't appreciate enough the support of fans who have been really active with issues relating to me...Private message on telegram @johnnydeppllofficial
  

      💓 Much Love ❤️",2021-06-26T13:55:37Z,0
24,UgyRdVstUHBbl2AFZn94AaABAg,Robinartson Drawing,"Haha, u jst got clickbaited",2021-07-11T10:36:03Z,0
25,UgyRdVstUHBbl2AFZn94AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:56:13Z,0
26,UgzGNv-xNQ0ubEy8JnN4AaABAg,Fox Wonderland,"@Alejandro Ruiz just like the other on this thread, your not fully understanding how to use the saying Karen properly. Your just throwing it out there as what some trendy thing to say? Entertaining yes, however your not correct. Some research and understanding of what someone being a Karen actually means would serve you as well.",2021-09-09T22:59:17Z,0
27,UgzGNv-xNQ0ubEy8JnN4AaABAg,Fox Wonderland,"@MYouTube Buddy, your clearly not fully understanding the saying Karen. Perhaps some research would serve you well.",2021-09-09T22:56:03Z,0
28,UgzGNv-xNQ0ubEy8JnN4AaABAg,Fox Wonderland,@RickyBBlessed exactly. Your 100% correct. Thanks man,2021-09-09T22:54:18Z,1
29,UgzGNv-xNQ0ubEy8JnN4AaABAg,Saoirse HasLongLegs,"@Mini Grande o m g u were driving,thats inexcusable on her part,.u shuda punched her😆",2021-07-22T00:19:22Z,1
30,UgzGNv-xNQ0ubEy8JnN4AaABAg,Mini Grande,"Im confused between hitting and punching whats the difference
My ex was exactly the same her ex husband was seeing a therapist for tge phyiscall abuse.she had inch long fingernails which one noght literally sliced my face to shreds i was covered in blood but i was driving on a motorway i could not do much .i only ever put her into submission i never hit her",2021-07-20T07:06:51Z,0
31,UgwV9gmcC0N7gqsAZN54AaABAg,Rebecca,@JOHNNY DEPP Scammer. Go get a real life please!,2021-06-28T07:14:39Z,1
32,UgwV9gmcC0N7gqsAZN54AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:56:23Z,0
33,UgzaYrTMGASONKk0f0h4AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:56:30Z,0
34,UgwcWaoXGz_tfDgv0z14AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:56:38Z,1
35,UgxcpD-yDr0GtHGH_n54AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:56:51Z,0
36,UgxlLF1Qd90kehtkzcd4AaABAg,Scryndi SouthFloridaThrifter,Rabid mutt😂 stealing that for Twitter👍💕,2021-06-27T11:52:56Z,1
37,UgxlLF1Qd90kehtkzcd4AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:57:04Z,1
38,UgxZ0XCp5Yy0RUUp8j54AaABAg,Irish Macky,@petra r. my pleasure:),2021-07-12T03:55:36Z,0
39,UgxZ0XCp5Yy0RUUp8j54AaABAg,petra r.,@Irish Macky thank you for your sweet response 🙏😊,2021-07-11T19:14:26Z,0
40,UgxZ0XCp5Yy0RUUp8j54AaABAg,Irish Macky,"@petra r. oh ok I apologize for my response, thankyou for the sweet message",2021-07-11T02:30:30Z,0
41,UgxZ0XCp5Yy0RUUp8j54AaABAg,petra r.,"@Irish Macky nooo, i never ment you are stupid or would fall for these people. i only was commenting about your comment that this may be a kind person 😊",2021-07-07T06:41:07Z,0
42,UgxZ0XCp5Yy0RUUp8j54AaABAg,Irish Macky,@petra r. well im not stupid enough to fall for that so it doesn't affect me thanks tho,2021-07-07T01:24:26Z,0
43,Ugzw7H1GNWuP-J4aeZJ4AaABAg,JOHNNY DEPP,💕💓Thanks for your utmost love which has brought me this far. It has been a hard time for me but your support got me going. Where are you watching from?💕,2021-06-26T13:57:20Z,0
44,UgwXG0zICtv0Zt-QcwV4AaABAg,Danielita Josue,@JOHNNY DEPP Ecuador,2021-06-27T04:17:48Z,0
